#FILE                                                	EXPTIME     	HIERARCH ESO SEQ ARM	DATE-OBS                	
GRB090313/raw/SHOOT.2009-03-15T04:34:21.980.fits    	900.0000    	UVB                 	2009-03-15T04:34:21.980 	
GRB090313/raw/SHOOT.2009-03-15T04:34:27.161.fits    	900.0000    	VIS                 	2009-03-15T04:34:27.160 	
GRB090313/raw/SHOOT.2009-03-15T04:34:49.968.fits    	900.0000000 	NIR                 	2009-03-15T04:34:49.9682	
GRB090313/raw/SHOOT.2009-03-15T04:50:58.280.fits    	900.0000    	UVB                 	2009-03-15T04:50:58.280 	
GRB090313/raw/SHOOT.2009-03-15T04:51:03.481.fits    	900.0000    	VIS                 	2009-03-15T04:51:03.480 	
GRB090313/raw/SHOOT.2009-03-15T04:51:26.188.fits    	900.0000000 	NIR                 	2009-03-15T04:51:26.1876	
GRB090313/raw/SHOOT.2009-03-15T05:07:28.131.fits    	5.0069      	UVB                 	2009-03-15T05:07:28.130 	
GRB090313/raw/SHOOT.2009-03-15T05:21:15.791.fits    	1500.0000   	VIS                 	2009-03-15T05:21:15.790 	
GRB090313/raw/SHOOT.2009-03-15T05:21:38.825.fits    	1500.0000000	NIR                 	2009-03-15T05:21:38.8250	
GRB090313/raw/SHOOT.2009-03-15T05:47:20.121.fits    	1500.0000   	VIS                 	2009-03-15T05:47:20.120 	
GRB090313/raw/SHOOT.2009-03-15T05:47:43.148.fits    	1500.0000000	NIR                 	2009-03-15T05:47:43.1481	
GRB090313/raw/SHOOT.2009-03-15T06:13:14.591.fits    	1500.0000   	VIS                 	2009-03-15T06:13:14.590 	
GRB090313/raw/SHOOT.2009-03-15T06:13:37.761.fits    	1500.0000000	NIR                 	2009-03-15T06:13:37.7614	
GRB090313/raw/SHOOT.2009-03-15T06:39:15.921.fits    	1500.0000   	VIS                 	2009-03-15T06:39:15.920 	
GRB090313/raw/SHOOT.2009-03-15T06:39:39.242.fits    	1500.0000000	NIR                 	2009-03-15T06:39:39.2421	
GRB090809/raw/SHOOT.2009-08-10T03:40:20.898.fits    	1800.0000  		UVB                 	2009-08-10T03:40:20.897 	
GRB090809/raw/SHOOT.2009-08-10T03:40:26.028.fits    	1800.0000  		VIS                 	2009-08-10T03:40:26.028 	
GRB090809/raw/SHOOT.2009-08-10T03:40:29.204.fits    	600.0000000		NIR                 	2009-08-10T03:40:29.2038	
GRB090809/raw/SHOOT.2009-08-10T04:10:52.450.fits    	600.0000000		NIR                 	2009-08-10T04:10:52.4500	
GRB090809/raw/SHOOT.2009-08-10T04:11:49.781.fits    	1800.0000  		UVB                 	2009-08-10T04:11:49.780 	
GRB090809/raw/SHOOT.2009-08-10T04:11:55.982.fits    	1800.0000  		VIS                 	2009-08-10T04:11:55.981 	
GRB090809/raw/SHOOT.2009-08-10T04:43:27.854.fits    	1800.0000  		UVB                 	2009-08-10T04:43:27.853 	
GRB090809/raw/SHOOT.2009-08-10T04:43:33.014.fits    	1800.0000  		VIS                 	2009-08-10T04:43:33.014 	
GRB090809/raw/SHOOT.2009-08-10T04:43:36.169.fits    	600.0000000		NIR                 	2009-08-10T04:43:36.1693	
GRB090809/raw/SHOOT.2009-08-10T05:13:57.730.fits    	600.0000000		NIR                 	2009-08-10T05:13:57.7294	
GRB090809/raw/SHOOT.2009-08-10T05:14:55.165.fits    	1800.0000  		UVB                 	2009-08-10T05:14:55.165 	
GRB090809/raw/SHOOT.2009-08-10T05:15:01.386.fits    	1800.0000  		VIS                 	2009-08-10T05:15:01.386 	
GRB090926A/raw/SHOOT.2009-09-27T02:23:05.956.fits   	600.0000    	UVB                 	2009-09-27T02:23:05.955 	
GRB090926A/raw/SHOOT.2009-09-27T02:23:11.096.fits   	600.0000    	VIS                 	2009-09-27T02:23:11.096 	
GRB090926A/raw/SHOOT.2009-09-27T02:23:14.372.fits   	600.0000000 	NIR                 	2009-09-27T02:23:14.3718	
GRB090926A/raw/SHOOT.2009-09-27T02:33:33.868.fits   	600.0000000 	NIR                 	2009-09-27T02:33:33.8681	
GRB090926A/raw/SHOOT.2009-09-27T02:34:34.173.fits   	600.0000    	UVB                 	2009-09-27T02:34:34.173 	
GRB090926A/raw/SHOOT.2009-09-27T02:34:40.374.fits   	600.0000    	VIS                 	2009-09-27T02:34:40.374 	
GRB090926A/raw/SHOOT.2009-09-27T02:46:10.642.fits   	600.0000    	UVB                 	2009-09-27T02:46:10.642 	
GRB090926A/raw/SHOOT.2009-09-27T02:46:15.803.fits   	600.0000    	VIS                 	2009-09-27T02:46:15.802 	
GRB090926A/raw/SHOOT.2009-09-27T02:46:19.009.fits   	600.0000000 	NIR                 	2009-09-27T02:46:19.0089	
GRB090926A/raw/SHOOT.2009-09-27T02:56:38.544.fits   	600.0000000 	NIR                 	2009-09-27T02:56:38.5440	
GRB090926A/raw/SHOOT.2009-09-27T02:57:38.660.fits   	600.0000    	UVB                 	2009-09-27T02:57:38.659 	
GRB090926A/raw/SHOOT.2009-09-27T02:57:44.840.fits   	600.0000    	VIS                 	2009-09-27T02:57:44.840 	
GRB091018/raw/SHOOT.2009-10-18T23:58:55.066.fits    	600.0000    	UVB                 	2009-10-18T23:58:55.065 	
GRB091018/raw/SHOOT.2009-10-18T23:59:00.227.fits    	600.0000    	VIS                 	2009-10-18T23:59:00.226 	
GRB091018/raw/SHOOT.2009-10-18T23:59:03.289.fits    	600.0000000 	NIR                 	2009-10-18T23:59:03.2883	
GRB091018/raw/SHOOT.2009-10-19T00:10:30.845.fits    	600.0000    	UVB                 	2009-10-19T00:10:30.845 	
GRB091018/raw/SHOOT.2009-10-19T00:10:36.066.fits    	600.0000    	VIS                 	2009-10-19T00:10:36.065 	
GRB091018/raw/SHOOT.2009-10-19T00:10:39.208.fits    	600.0000000 	NIR                 	2009-10-19T00:10:39.2078	
GRB091018/raw/SHOOT.2009-10-19T00:22:01.064.fits    	600.0000    	UVB                 	2009-10-19T00:22:01.064 	
GRB091018/raw/SHOOT.2009-10-19T00:22:06.284.fits    	600.0000    	VIS                 	2009-10-19T00:22:06.284 	
GRB091018/raw/SHOOT.2009-10-19T00:22:09.141.fits    	600.0000000 	NIR                 	2009-10-19T00:22:09.1409	
GRB091018/raw/SHOOT.2009-10-19T00:33:37.833.fits    	600.0000    	UVB                 	2009-10-19T00:33:37.833 	
GRB091018/raw/SHOOT.2009-10-19T00:33:43.023.fits    	600.0000    	VIS                 	2009-10-19T00:33:43.023 	
GRB091018/raw/SHOOT.2009-10-19T00:33:46.391.fits    	600.0000000 	NIR                 	2009-10-19T00:33:46.3914	
GRB130427A/raw/XSHOO.2013-04-28T00:22:54.846.fits   	600.0000    	UVB                 	2013-04-28T00:22:54.845 	
GRB130427A/raw/XSHOO.2013-04-28T00:22:59.966.fits   	600.0000    	VIS                 	2013-04-28T00:22:59.966 	
GRB130427A/raw/XSHOO.2013-04-28T00:23:03.163.fits   	600.0000000 	NIR                 	2013-04-28T00:23:03.1627	
GRB130427A/raw/XSHOO.2013-04-28T00:34:30.981.fits   	600.0000    	UVB                 	2013-04-28T00:34:30.981 	
GRB130427A/raw/XSHOO.2013-04-28T00:34:36.162.fits   	600.0000    	VIS                 	2013-04-28T00:34:36.161 	
GRB130427A/raw/XSHOO.2013-04-28T00:34:39.044.fits   	600.0000000 	NIR                 	2013-04-28T00:34:39.0440	
GRB130427B/raw/XSHOO.2013-04-28T08:36:14.693.fits   	267.1827   		UVB                 	2013-04-28T08:36:14.692 		
GRB130427B/raw/XSHOO.2013-04-28T08:36:19.854.fits   	263.2126   		VIS                 	2013-04-28T08:36:19.853 		
GRB130427B/raw/XSHOO.2013-04-28T09:48:38.542.fits   	600.0000    	UVB                 	2013-04-28T09:48:38.542 	
GRB130427B/raw/XSHOO.2013-04-28T09:48:43.672.fits   	600.0000    	VIS                 	2013-04-28T09:48:43.672 	
GRB130427B/raw/XSHOO.2013-04-28T09:48:46.482.fits   	600.0000000 	NIR                 	2013-04-28T09:48:46.4822	
GRB130427B/raw/XSHOO.2013-04-28T10:00:15.669.fits   	600.0000    	UVB                 	2013-04-28T10:00:15.668 	
GRB130427B/raw/XSHOO.2013-04-28T10:00:20.849.fits   	600.0000    	VIS                 	2013-04-28T10:00:20.849 	
GRB130427B/raw/XSHOO.2013-04-28T10:00:23.690.fits   	600.0000000 	NIR                 	2013-04-28T10:00:23.6906	
GRB130603B/raw/XSHOO.2013-06-04T00:00:28.463.fits   	600.0000    	UVB                 	2013-06-04T00:00:28.462 	
GRB130603B/raw/XSHOO.2013-06-04T00:00:33.613.fits   	600.0000    	VIS                 	2013-06-04T00:00:33.612 	
GRB130603B/raw/XSHOO.2013-06-04T00:00:36.758.fits   	600.0000000 	NIR                 	2013-06-04T00:00:36.7583	
GRB130603B/raw/XSHOO.2013-06-04T00:12:04.162.fits   	600.0000    	UVB                 	2013-06-04T00:12:04.162 	
GRB130603B/raw/XSHOO.2013-06-04T00:12:09.313.fits   	600.0000    	VIS                 	2013-06-04T00:12:09.312 	
GRB130603B/raw/XSHOO.2013-06-04T00:12:12.638.fits   	600.0000000 	NIR                 	2013-06-04T00:12:12.6387	
GRB130603B/raw/XSHOO.2013-06-04T00:23:37.961.fits   	600.0000    	UVB                 	2013-06-04T00:23:37.961 	
GRB130603B/raw/XSHOO.2013-06-04T00:23:43.142.fits   	600.0000    	VIS                 	2013-06-04T00:23:43.141 	
GRB130603B/raw/XSHOO.2013-06-04T00:23:45.859.fits   	600.0000000 	NIR                 	2013-06-04T00:23:45.8593	
GRB130603B/raw/XSHOO.2013-06-04T00:35:14.300.fits   	600.0000    	UVB                 	2013-06-04T00:35:14.300 	
GRB130603B/raw/XSHOO.2013-06-04T00:35:19.491.fits   	600.0000    	VIS                 	2013-06-04T00:35:19.491 	
GRB130603B/raw/XSHOO.2013-06-04T00:35:22.405.fits   	600.0000000 	NIR                 	2013-06-04T00:35:22.4048	
GRB130612A/raw/XSHOO.2013-06-12T04:28:46.674.fits   	600.0000    	UVB                 	2013-06-12T04:28:46.673 	
GRB130612A/raw/XSHOO.2013-06-12T04:28:52.255.fits   	600.0000    	VIS                 	2013-06-12T04:28:52.254 	
GRB130612A/raw/XSHOO.2013-06-12T04:28:55.977.fits   	600.0000000 	NIR                 	2013-06-12T04:28:55.9768	
GRB130612A/raw/XSHOO.2013-06-12T04:40:23.891.fits   	600.0000    	UVB                 	2013-06-12T04:40:23.891 	
GRB130612A/raw/XSHOO.2013-06-12T04:40:29.482.fits   	600.0000    	VIS                 	2013-06-12T04:40:29.481 	
GRB130612A/raw/XSHOO.2013-06-12T04:40:33.187.fits   	600.0000000 	NIR                 	2013-06-12T04:40:33.1869	
GRB131011A/raw/XSHOO.2013-10-13T03:58:56.006.fits   	917.0000    	VIS                 	2013-10-13T03:58:56.006 	
GRB131011A/raw/XSHOO.2013-10-13T03:59:02.450.fits   	900.0000000 	NIR                 	2013-10-13T03:59:02.4500	
GRB131011A/raw/XSHOO.2013-10-13T03:59:29.009.fits   	851.0000    	UVB                 	2013-10-13T03:59:29.009 	
GRB131011A/raw/XSHOO.2013-10-13T04:16:41.003.fits   	917.0000    	VIS                 	2013-10-13T04:16:41.002 	
GRB131011A/raw/XSHOO.2013-10-13T04:16:47.378.fits   	900.0000000 	NIR                 	2013-10-13T04:16:47.3785	
GRB131011A/raw/XSHOO.2013-10-13T04:17:14.005.fits   	851.0000    	UVB                 	2013-10-13T04:17:14.005 	
GRB131011A/raw/XSHOO.2013-10-13T04:34:26.008.fits   	917.0000    	VIS                 	2013-10-13T04:34:26.008 	
GRB131011A/raw/XSHOO.2013-10-13T04:34:32.305.fits   	900.0000000 	NIR                 	2013-10-13T04:34:32.3049	
GRB131011A/raw/XSHOO.2013-10-13T04:34:59.001.fits   	851.0000    	UVB                 	2013-10-13T04:34:59.001 	
GRB131011A/raw/XSHOO.2013-10-13T04:52:11.005.fits   	917.0000    	VIS                 	2013-10-13T04:52:11.004 	
GRB131011A/raw/XSHOO.2013-10-13T04:52:17.898.fits   	900.0000000 	NIR                 	2013-10-13T04:52:17.8980	
GRB131011A/raw/XSHOO.2013-10-13T04:52:44.007.fits   	851.0000    	UVB                 	2013-10-13T04:52:44.007 	
GRB131011A/raw/XSHOO.2013-10-13T05:10:10.002.fits   	917.0000    	VIS                 	2013-10-13T05:10:10.001 	
GRB131011A/raw/XSHOO.2013-10-13T05:10:16.790.fits   	900.0000000 	NIR                 	2013-10-13T05:10:16.7907	
GRB131011A/raw/XSHOO.2013-10-13T05:10:43.036.fits   	851.0000    	UVB                 	2013-10-13T05:10:43.035 	
GRB131030A/raw/XSHOO.2013-10-31T00:18:58.250.fits   	600.0000    	UVB                 	2013-10-31T00:18:58.249 	
GRB131030A/raw/XSHOO.2013-10-31T00:19:03.390.fits   	600.0000    	VIS                 	2013-10-31T00:19:03.390 	
GRB131030A/raw/XSHOO.2013-10-31T00:19:06.516.fits   	600.0000000 	NIR                 	2013-10-31T00:19:06.5158	
GRB131030A/raw/XSHOO.2013-10-31T00:30:40.977.fits   	600.0000    	UVB                 	2013-10-31T00:30:40.977 	
GRB131030A/raw/XSHOO.2013-10-31T00:30:46.157.fits   	600.0000    	VIS                 	2013-10-31T00:30:46.157 	
GRB131030A/raw/XSHOO.2013-10-31T00:30:49.047.fits   	600.0000000 	NIR                 	2013-10-31T00:30:49.0469	
GRB131030A/raw/XSHOO.2013-10-31T00:42:20.994.fits   	600.0000    	UVB                 	2013-10-31T00:42:20.994 	
GRB131030A/raw/XSHOO.2013-10-31T00:42:26.174.fits   	600.0000    	VIS                 	2013-10-31T00:42:26.174 	
GRB131030A/raw/XSHOO.2013-10-31T00:42:28.916.fits   	600.0000000 	NIR                 	2013-10-31T00:42:28.9161	
GRB131030A/raw/XSHOO.2013-10-31T00:54:01.021.fits   	600.0000    	UVB                 	2013-10-31T00:54:01.021 	
GRB131030A/raw/XSHOO.2013-10-31T00:54:06.211.fits   	600.0000    	VIS                 	2013-10-31T00:54:06.211 	
GRB131030A/raw/XSHOO.2013-10-31T00:54:09.451.fits   	600.0000000 	NIR                 	2013-10-31T00:54:09.4512	
GRB131030A/raw/XSHOO.2013-10-31T01:18:57.944.fits   	600.0000    	UVB                 	2013-10-31T01:18:57.943 	
GRB131030A/raw/XSHOO.2013-10-31T01:19:03.074.fits   	600.0000    	VIS                 	2013-10-31T01:19:03.073 	
GRB131030A/raw/XSHOO.2013-10-31T01:19:06.038.fits   	600.0000000 	NIR                 	2013-10-31T01:19:06.0374	
GRB131030A/raw/XSHOO.2013-10-31T01:30:33.909.fits   	600.0000    	UVB                 	2013-10-31T01:30:33.909 	
GRB131030A/raw/XSHOO.2013-10-31T01:30:39.090.fits   	600.0000    	VIS                 	2013-10-31T01:30:39.090 	
GRB131030A/raw/XSHOO.2013-10-31T01:30:41.916.fits   	600.0000000 	NIR                 	2013-10-31T01:30:41.9162	
GRB131117A/raw/XSHOO.2013-11-17T01:41:43.932.fits   	1200.0000  		UVB                 	2013-11-17T01:41:43.932 	
GRB131117A/raw/XSHOO.2013-11-17T01:41:49.093.fits   	1200.0000  		VIS                 	2013-11-17T01:41:49.092 	
GRB131117A/raw/XSHOO.2013-11-17T01:41:52.081.fits   	300.0000000		NIR                 	2013-11-17T01:41:52.0811	
GRB131117A/raw/XSHOO.2013-11-17T01:47:00.235.fits   	300.0000000		NIR                 	2013-11-17T01:47:00.2346	
GRB131117A/raw/XSHOO.2013-11-17T01:52:08.390.fits   	300.0000000		NIR                 	2013-11-17T01:52:08.3903	
GRB131117A/raw/XSHOO.2013-11-17T01:57:15.880.fits   	300.0000000		NIR                 	2013-11-17T01:57:15.8802	
GRB131117A/raw/XSHOO.2013-11-17T02:03:27.291.fits   	1200.0000  		UVB                 	2013-11-17T02:03:27.290 	
GRB131117A/raw/XSHOO.2013-11-17T02:03:32.450.fits   	1200.0000  		VIS                 	2013-11-17T02:03:32.450 	
GRB131117A/raw/XSHOO.2013-11-17T02:03:35.196.fits   	300.0000000		NIR                 	2013-11-17T02:03:35.1966	
GRB131117A/raw/XSHOO.2013-11-17T02:08:44.014.fits   	300.0000000		NIR                 	2013-11-17T02:08:44.0142	
GRB131117A/raw/XSHOO.2013-11-17T02:13:53.500.fits   	300.0000000		NIR                 	2013-11-17T02:13:53.4999	
GRB131117A/raw/XSHOO.2013-11-17T02:19:02.322.fits   	300.0000000		NIR                 	2013-11-17T02:19:02.3213	
GRB131117A/raw/XSHOO.2013-11-17T02:25:09.768.fits   	1200.0000  		UVB                 	2013-11-17T02:25:09.768 	
GRB131117A/raw/XSHOO.2013-11-17T02:25:14.949.fits   	1200.0000  		VIS                 	2013-11-17T02:25:14.948 	
GRB131117A/raw/XSHOO.2013-11-17T02:25:18.310.fits   	300.0000000		NIR                 	2013-11-17T02:25:18.3103	
GRB131117A/raw/XSHOO.2013-11-17T02:30:26.464.fits   	300.0000000		NIR                 	2013-11-17T02:30:26.4642	
GRB131117A/raw/XSHOO.2013-11-17T02:35:35.286.fits   	300.0000000		NIR                 	2013-11-17T02:35:35.2856	
GRB131117A/raw/XSHOO.2013-11-17T02:40:43.439.fits   	300.0000000		NIR                 	2013-11-17T02:40:43.4393	
GRB131117A/raw/XSHOO.2013-11-17T02:46:49.866.fits   	1200.0000  		UVB                 	2013-11-17T02:46:49.865 	
GRB131117A/raw/XSHOO.2013-11-17T02:46:55.036.fits   	1200.0000  		VIS                 	2013-11-17T02:46:55.036 	
GRB131117A/raw/XSHOO.2013-11-17T02:46:58.098.fits   	300.0000000		NIR                 	2013-11-17T02:46:58.0985	
GRB131117A/raw/XSHOO.2013-11-17T02:52:04.924.fits   	300.0000000		NIR                 	2013-11-17T02:52:04.9244	
GRB131117A/raw/XSHOO.2013-11-17T02:57:13.078.fits   	300.0000000		NIR                 	2013-11-17T02:57:13.0782	
GRB131117A/raw/XSHOO.2013-11-17T03:02:21.896.fits   	300.0000000		NIR                 	2013-11-17T03:02:21.8968	
GRB140311A/raw/XSHOO.2014-03-13T05:34:16.399.fits   	540.0000   		UVB                 	2014-03-13T05:34:16.399 	
GRB140311A/raw/XSHOO.2014-03-13T05:34:21.590.fits   	450.0000   		VIS                 	2014-03-13T05:34:21.589 	
GRB140311A/raw/XSHOO.2014-03-13T05:34:24.654.fits   	600.0000000		NIR                 	2014-03-13T05:34:24.6535	
GRB140311A/raw/XSHOO.2014-03-13T05:44:44.612.fits   	540.0000   		UVB                 	2014-03-13T05:44:44.611 	
GRB140311A/raw/XSHOO.2014-03-13T05:44:49.802.fits   	450.0000   		VIS                 	2014-03-13T05:44:49.801 	
GRB140311A/raw/XSHOO.2014-03-13T05:44:52.699.fits   	600.0000000		NIR                 	2014-03-13T05:44:52.6991	
GRB140311A/raw/XSHOO.2014-03-13T05:55:24.624.fits   	540.0000   		UVB                 	2014-03-13T05:55:24.624 	
GRB140311A/raw/XSHOO.2014-03-13T05:55:29.844.fits   	450.0000   		VIS                 	2014-03-13T05:55:29.844 	
GRB140311A/raw/XSHOO.2014-03-13T05:55:32.716.fits   	600.0000000		NIR                 	2014-03-13T05:55:32.7163	
GRB140311A/raw/XSHOO.2014-03-13T06:05:50.507.fits   	540.0000   		UVB                 	2014-03-13T06:05:50.506 	
GRB140311A/raw/XSHOO.2014-03-13T06:05:55.666.fits   	450.0000   		VIS                 	2014-03-13T06:05:55.666 	
GRB140311A/raw/XSHOO.2014-03-13T06:05:58.767.fits   	600.0000000		NIR                 	2014-03-13T06:05:58.7673	
GRB140311A/raw/XSHOO.2014-03-13T06:17:48.376.fits   	540.0000   		UVB                 	2014-03-13T06:17:48.375 	
GRB140311A/raw/XSHOO.2014-03-13T06:17:53.536.fits   	450.0000   		VIS                 	2014-03-13T06:17:53.536 	
GRB140311A/raw/XSHOO.2014-03-13T06:17:56.593.fits   	600.0000000		NIR                 	2014-03-13T06:17:56.5936	
GRB140311A/raw/XSHOO.2014-03-13T06:28:14.627.fits   	540.0000   		UVB                 	2014-03-13T06:28:14.627 	
GRB140311A/raw/XSHOO.2014-03-13T06:28:19.788.fits   	450.0000   		VIS                 	2014-03-13T06:28:19.787 	
GRB140311A/raw/XSHOO.2014-03-13T06:28:22.642.fits   	600.0000000		NIR                 	2014-03-13T06:28:22.6424	
GRB140311A/raw/XSHOO.2014-03-13T06:38:53.241.fits   	540.0000   		UVB                 	2014-03-13T06:38:53.240 	
GRB140311A/raw/XSHOO.2014-03-13T06:38:58.431.fits   	450.0000   		VIS                 	2014-03-13T06:38:58.430 	
GRB140311A/raw/XSHOO.2014-03-13T06:39:01.327.fits   	600.0000000		NIR                 	2014-03-13T06:39:01.3268	
GRB140311A/raw/XSHOO.2014-03-13T06:49:19.632.fits   	540.0000   		UVB                 	2014-03-13T06:49:19.632 	
GRB140311A/raw/XSHOO.2014-03-13T06:49:24.793.fits   	450.0000   		VIS                 	2014-03-13T06:49:24.792 	
GRB140311A/raw/XSHOO.2014-03-13T06:49:28.040.fits   	600.0000000		NIR                 	2014-03-13T06:49:28.0399	
GRB140311A/raw/XSHOO.2014-03-13T07:14:21.317.fits   	540.0000   		UVB                 	2014-03-13T07:14:21.316 	
GRB140311A/raw/XSHOO.2014-03-13T07:14:26.507.fits   	450.0000   		VIS                 	2014-03-13T07:14:26.507 	
GRB140311A/raw/XSHOO.2014-03-13T07:14:29.467.fits   	600.0000000		NIR                 	2014-03-13T07:14:29.4669	
GRB140311A/raw/XSHOO.2014-03-13T07:24:48.549.fits   	540.0000   		UVB                 	2014-03-13T07:24:48.548 	
GRB140311A/raw/XSHOO.2014-03-13T07:24:53.759.fits   	450.0000   		VIS                 	2014-03-13T07:24:53.759 	
GRB140311A/raw/XSHOO.2014-03-13T07:24:56.846.fits   	600.0000000		NIR                 	2014-03-13T07:24:56.8454	
GRB140311A/raw/XSHOO.2014-03-13T07:35:21.371.fits   	540.0000   		UVB                 	2014-03-13T07:35:21.370 	
GRB140311A/raw/XSHOO.2014-03-13T07:35:26.582.fits   	450.0000   		VIS                 	2014-03-13T07:35:26.581 	
GRB140311A/raw/XSHOO.2014-03-13T07:35:29.545.fits   	600.0000000		NIR                 	2014-03-13T07:35:29.5448	
GRB140311A/raw/XSHOO.2014-03-13T07:45:47.582.fits   	540.0000   		UVB                 	2014-03-13T07:45:47.582 	
GRB140311A/raw/XSHOO.2014-03-13T07:45:52.793.fits   	450.0000   		VIS                 	2014-03-13T07:45:52.793 	
GRB140311A/raw/XSHOO.2014-03-13T07:45:55.595.fits   	600.0000000		NIR                 	2014-03-13T07:45:55.5950	
GRB140311A/raw/XSHOO.2014-03-13T08:07:01.598.fits   	540.0000   		UVB                 	2014-03-13T08:07:01.598 	
GRB140311A/raw/XSHOO.2014-03-13T08:07:06.719.fits   	450.0000   		VIS                 	2014-03-13T08:07:06.718 	
GRB140311A/raw/XSHOO.2014-03-13T08:07:09.780.fits   	600.0000000		NIR                 	2014-03-13T08:07:09.7800	
GRB140311A/raw/XSHOO.2014-03-13T08:17:27.480.fits   	540.0000   		UVB                 	2014-03-13T08:17:27.480 	
GRB140311A/raw/XSHOO.2014-03-13T08:17:32.691.fits   	450.0000   		VIS                 	2014-03-13T08:17:32.690 	
GRB140311A/raw/XSHOO.2014-03-13T08:17:35.827.fits   	600.0000000		NIR                 	2014-03-13T08:17:35.8270	
GRB140430A/raw/XSHOOTER_SLT_OBJ_NIR_120_0001.fits   	600.0000000 	NIR                 	2014-04-30T23:09:02.0019	
GRB140430A/raw/XSHOOTER_SLT_OBJ_NIR_120_0002.fits   	600.0000000 	NIR                 	2014-04-30T23:20:38.5471	
GRB140430A/raw/XSHOOTER_SLT_OBJ_UVB_120_0001.fits   	600.0000    	UVB                 	2014-04-30T23:08:53.645 	
GRB140430A/raw/XSHOOTER_SLT_OBJ_UVB_120_0002.fits   	600.0000    	UVB                 	2014-04-30T23:20:30.491 	
GRB140430A/raw/XSHOOTER_SLT_OBJ_VIS_120_0001.fits   	600.0000    	VIS                 	2014-04-30T23:08:59.156 	
GRB140430A/raw/XSHOOTER_SLT_OBJ_VIS_120_0002.fits   	600.0000    	VIS                 	2014-04-30T23:20:35.672 	
GRB140506A_II/raw/XSHOO.2014-05-08T06:02:59.855.fits	600.0000    	UVB                 	2014-05-08T06:02:59.854 	
GRB140506A_II/raw/XSHOO.2014-05-08T06:03:04.985.fits	600.0000    	VIS                 	2014-05-08T06:03:04.984 	
GRB140506A_II/raw/XSHOO.2014-05-08T06:03:08.210.fits	600.0000000 	NIR                 	2014-05-08T06:03:08.2101	
GRB140506A_II/raw/XSHOO.2014-05-08T06:14:37.221.fits	600.0000    	UVB                 	2014-05-08T06:14:37.221 	
GRB140506A_II/raw/XSHOO.2014-05-08T06:14:42.382.fits	600.0000    	VIS                 	2014-05-08T06:14:42.381 	
GRB140506A_II/raw/XSHOO.2014-05-08T06:14:45.419.fits	600.0000000 	NIR                 	2014-05-08T06:14:45.4190	
GRB140506A_II/raw/XSHOO.2014-05-08T06:26:15.709.fits	600.0000    	UVB                 	2014-05-08T06:26:15.708 	
GRB140506A_II/raw/XSHOO.2014-05-08T06:26:20.869.fits	600.0000    	VIS                 	2014-05-08T06:26:20.868 	
GRB140506A_II/raw/XSHOO.2014-05-08T06:26:23.959.fits	600.0000000 	NIR                 	2014-05-08T06:26:23.9589	
GRB140506A_II/raw/XSHOO.2014-05-08T06:37:57.886.fits	600.0000    	UVB                 	2014-05-08T06:37:57.885 	
GRB140506A_II/raw/XSHOO.2014-05-08T06:38:03.036.fits	600.0000    	VIS                 	2014-05-08T06:38:03.036 	
GRB140506A_II/raw/XSHOO.2014-05-08T06:38:05.823.fits	600.0000000 	NIR                 	2014-05-08T06:38:05.8232	
GRB140506A_II/raw/XSHOO.2014-05-08T08:57:25.861.fits	600.0000    	UVB                 	2014-05-08T08:57:25.860 	
GRB140506A_II/raw/XSHOO.2014-05-08T08:57:30.991.fits	600.0000    	VIS                 	2014-05-08T08:57:30.991 	
GRB140506A_II/raw/XSHOO.2014-05-08T08:57:34.333.fits	600.0000000 	NIR                 	2014-05-08T08:57:34.3334	
GRB140506A_II/raw/XSHOO.2014-05-08T09:09:10.879.fits	600.0000    	UVB                 	2014-05-08T09:09:10.878 	
GRB140506A_II/raw/XSHOO.2014-05-08T09:09:16.059.fits	600.0000    	VIS                 	2014-05-08T09:09:16.058 	
GRB140506A_II/raw/XSHOO.2014-05-08T09:09:18.859.fits	600.0000000 	NIR                 	2014-05-08T09:09:18.8585	
GRB140506A_II/raw/XSHOO.2014-05-08T09:20:50.015.fits	600.0000    	UVB                 	2014-05-08T09:20:50.015 	
GRB140506A_II/raw/XSHOO.2014-05-08T09:20:55.176.fits	600.0000    	VIS                 	2014-05-08T09:20:55.176 	
GRB140506A_II/raw/XSHOO.2014-05-08T09:20:58.067.fits	600.0000000 	NIR                 	2014-05-08T09:20:58.0674	
GRB140506A_II/raw/XSHOO.2014-05-08T09:32:30.823.fits	600.0000    	UVB                 	2014-05-08T09:32:30.823 	
GRB140506A_II/raw/XSHOO.2014-05-08T09:32:35.993.fits	600.0000    	VIS                 	2014-05-08T09:32:35.993 	
GRB140506A_II/raw/XSHOO.2014-05-08T09:32:39.266.fits	600.0000000 	NIR                 	2014-05-08T09:32:39.2660	
GRB140506A_I/raw/XSHOO.2014-05-07T05:03:18.105.fits 	600.0000    	UVB                 	2014-05-07T05:03:18.104 	
GRB140506A_I/raw/XSHOO.2014-05-07T05:03:23.265.fits 	600.0000    	VIS                 	2014-05-07T05:03:23.265 	
GRB140506A_I/raw/XSHOO.2014-05-07T05:03:26.531.fits 	600.0000000 	NIR                 	2014-05-07T05:03:26.5315	
GRB140506A_I/raw/XSHOO.2014-05-07T05:19:27.945.fits 	600.0000    	UVB                 	2014-05-07T05:19:27.944 	
