1.870000000000000107e+00 5.203253552699654705e+01
8.860000000000000098e-01 5.171708561612805255e+01
7.930000000000000382e-01 5.168770473347768757e+01
2.009999999999999787e+00 5.298704026458597838e+01
5.570000000000000506e-01 5.180359966824755702e+01
1.328999999999999959e+00 5.238703745302512971e+01
2.366000000000000103e+00 5.243417893814221031e+01
8.179999999999999494e-01 5.130899561060132186e+01
3.509999999999999787e+00 5.298633164497033476e+01
3.645000000000000018e+00 5.296287093526066769e+01
1.967999999999999972e+00 5.181909475364093254e+01
1.474999999999999922e-01 4.991232779364222694e+01
6.450000000000000178e-01 5.161518708591168547e+01
1.548999999999999932e+00 5.310517480286448944e+01
1.159000000000000030e+00 5.160711792615443727e+01
2.012700000000000156e+00 5.273462647999408404e+01
2.822999999999999954e+00 5.254200751490683530e+01
7.359999999999999876e-01 5.223215602041517513e+01
nan nan
4.829999999999999849e-01 4.940317747764382972e+01
5.550000000000000488e-01 5.124755028691897252e+01
1.717000000000000082e+00 5.177839196165310653e+01
4.990000000000000213e+00 5.280218641522932188e+01
7.259999999999999787e-01 5.061039471190376560e+01
nan nan
2.379999999999999893e+00 5.262892408132950806e+01
3.520000000000000018e+00 5.249929435298724911e+01
9.699999999999999734e-01 5.272443988252328495e+01
1.959999999999999964e+00 5.177519939902337143e+01
8.699999999999999956e-01 nan
2.589999999999999858e+00 5.169166911276251852e+01
4.099999999999999645e+00 5.249812015387712449e+01
3.500000000000000000e+00 5.264658899026663619e+01
1.167000000000000037e+00 5.107664148768537160e+01
1.423000000000000043e+00 5.132650989894659688e+01
4.062999999999999723e+00 5.269492812370235413e+01
3.800000000000000044e-01 5.147781433454695588e+01
2.330000000000000071e+00 5.356881530450787920e+01
1.967999999999999972e+00 5.189610993793204585e+01
1.358999999999999986e+00 5.237905438223148735e+01
7.550000000000000044e-01 5.109523082394158422e+01
2.819999999999999729e-01 5.093005243651910519e+01
3.130000000000000004e-01 5.097934037204142754e+01
nan nan
1.393999999999999906e+00 5.051797963775712930e+01
3.200000000000000178e+00 5.298659076997705597e+01
2.060000000000000053e+00 5.325865306491516549e+01
5.929999999999999716e-01 5.176963345144049100e+01
1.758000000000000007e+00 5.324735413371207216e+01
1.516899999999999915e+00 5.204254436346773360e+01
2.087000000000000188e+00 5.318119567253774704e+01
4.600000000000000200e-01 4.990350843711310347e+01
9.299999999999999933e-02 4.768793074117959208e+01
9.150000000000000355e-01 5.176260716375092841e+01
1.451999999999999957e+00 5.207408151258126594e+01
1.319499999999999895e+00 5.208853216984513779e+01
5.959999999999999742e-01 4.984612247474086644e+01
1.469999999999999973e+00 5.248613914711463480e+01
2.992999999999999883e+00 5.313793897307112246e+01
3.350000000000000089e+00 5.249940629658294000e+01
5.699999999999999512e-01 5.077517349483309772e+01
1.209999999999999964e+00 5.223520694896265582e+01
3.509999999999999787e-01 4.966041153024714561e+01
5.580000000000000515e-01 5.029186545645949735e+01
3.140000000000000124e+00 5.293074636237905395e+01
2.274999999999999911e+00 5.248390161084319772e+01
9.589999999999999636e-01 4.983640028634520291e+01
4.232999999999999652e+00 5.266053537767815840e+01
4.706999999999999851e+00 5.261756061408082985e+01
6.320000000000000284e+00 5.257899962925210957e+01
7.249999999999999778e-01 5.230815353054492789e+01
8.890000000000000124e-01 5.178695346308214198e+01
1.600000000000000089e+00 5.187152945831730477e+01
4.700000000000000178e+00 5.214805326715961087e+01
3.259999999999999787e+00 5.333939672771119689e+01
3.955999999999999961e+00 5.370477888121563126e+01
1.020000000000000018e+00 5.092013444370695652e+01
4.950000000000000178e+00 5.301250166558627086e+01
5.283000000000000362e+00 5.277250260175203067e+01
1.415999999999999925e+00 5.137487756405681694e+01
1.207600000000000007e+00 5.267926380430737510e+01
2.729999999999999982e+00 5.344301174040686675e+01
3.000000000000000000e+00 5.281225571479655656e+01
5.299999999999999822e+00 5.261968835320066518e+01
4.179999999999999716e+00 5.193602133889454109e+01
1.685999999999999943e+00 5.272311896527826036e+01
5.989999999999999769e-01 5.090706659556850866e+01
1.292999999999999927e+00 5.311921510747637853e+01
7.169999999999999707e-01 5.059942921185186293e+01
3.469999999999999751e-01 5.211675102272351268e+01
1.237999999999999989e+00 5.376691494194394494e+01
